id,lfc.BirthModeCSR,lfc.BirthModeVF,lfc.SexM,se.BirthModeCSR,se.BirthModeVF,se.SexM,W.BirthModeCSR,W.BirthModeVF,W.SexM,p_val.BirthModeCSR,p_val.BirthModeVF,p_val.SexM,q_val.BirthModeCSR,q_val.BirthModeVF,q_val.SexM,diff_abn.BirthModeCSR,diff_abn.BirthModeVF,diff_abn.SexM,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV,level
3ae2a2aa07a75cd4a126c14bb16e1a7f,-0.279083133833272,-0.237958242579414,-0.0463596245030386,0.218450705112505,0.196772575863469,0.166505684987613,-1.27755657135344,-1.20930592860929,-0.278426676581568,0.201405821584143,0.226545334021863,0.780684843831493,0.517900684073512,0.898653611441839,0.936821812597791,FALSE,FALSE,FALSE,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Marinifilaceae,g_Butyricimonas,s_uncultured_bacterium,asv_768,Family
a009250174a6396c22cbd6d4883ace66,-0.246453177580735,0.302932479682649,-0.658461144076362,0.24891034494825,0.344728845223304,0.275563238278171,-0.990128303554334,0.87875582180081,-2.3895101109665,0.322111410703207,0.379533684588228,0.0168708594753443,0.587382081469781,0.898653611441839,0.122358084469268,FALSE,FALSE,FALSE,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_Alistipes,s_uncultured_bacterium,asv_846,Family
ec2419c176862417d3bb24baba3bc8d2,-0.81092212379353,0.164843895859593,-0.62328148957614,0.252681196044864,0.309907054883796,0.254507605101413,-3.20926976952235,0.531913982795275,-2.44896999965004,0.00133072572098154,0.594785572341106,0.0143265380320201,0.0159687086517785,0.957468699901644,0.122358084469268,TRUE,FALSE,FALSE,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_890,Family
de17fa4e217c05126bad3d8e4a5ed1ae,-0.665995428076528,0.0562663314058883,-0.406724986510102,0.296770708435327,0.375777715277294,0.293669468758534,-2.24414138304914,0.14973301800073,-1.38497538824687,0.0248233060701558,0.880975257235678,0.166059993166221,0.0992932242806233,0.960988271292416,0.373634984623998,FALSE,FALSE,FALSE,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_,s_,asv_898,Family
5a1b49ed2eeb1f595a07330646fa90d6,-0.18734290233399,0.13977012612233,-0.499637662889561,0.356159085126403,0.345591705735767,0.274659503614982,-0.526009050892247,0.40443715460346,-1.81911660187791,0.598881918417044,0.68589128292853,0.0688936427295777,0.769991037964771,0.957468699901644,0.231338238480951,FALSE,FALSE,FALSE,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Prevotellaceae,g_Prevotellaceae_UCG-001,s_uncultured_Bacteroidales,asv_1045,Family
fc4f1910689e1f8d5f98a11f522acb7b,0.193299837038098,0.194602099688679,-0.274062527703161,0.165207912528584,0.142634627939874,0.12382347756024,1.17003982484588,1.36433979952407,-2.21333250449076,0.241984942618758,0.172460645262095,0.0268747302389301,0.547174846776897,0.898653611441839,0.146700242907499,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_UCG-010,g_UCG-010,s_uncultured_organism,asv_1111,Family
2cabbe9e8a6f88d2831ac023efe4cc59,0.0877983727553035,0.0947593189917718,-0.0588005730781271,0.089449031936441,0.113946253231882,0.0933729413391148,0.981546371767216,0.831614171629982,-0.629738896888482,0.326323378594323,0.405626760310292,0.528865429156952,0.587382081469781,0.898653611441839,0.782224222917526,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Butyricicoccaceae,g_Butyricicoccus,s_uncultured_bacterium,asv_1167,Family
8f20e8d05e62fad83c0accad82df42af,0.0392182204443719,0.123275095583277,0.154210393555687,0.232422896621576,0.244357373869962,0.210474819749516,0.168736475684776,0.504486906332849,0.732678587107054,0.866003926686694,0.613919261045211,0.463754486995617,0.890746896020599,0.957468699901644,0.745001248430885,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Colidextribacter,s_,asv_1171,Family
854c977227dcad9f6e0f0af6255ec349,-0.0390131776823674,-0.138299284329671,-0.35616335120555,0.164270920487414,0.162125189684776,0.135705440390917,-0.237492902374991,-0.853040077230257,-2.62453259191066,0.812274424806093,0.393637079700963,0.00867679879651627,0.868578671636335,0.898653611441839,0.122358084469268,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Monoglobales,f_Monoglobaceae,g_Monoglobus,s_,asv_1256,Family
c9bb97dc7d8c263ffdf90f4a4f4de4dc,-0.0598092885357848,-0.0180202428028768,0.000957214943058865,0.0987280458202064,0.0959869375628148,0.0802093003574258,-0.605798362956595,-0.187736407269835,0.0119339645002931,0.544648656930707,0.851083288801461,0.990478299989223,0.769991037964771,0.957468699901644,0.990478299989223,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_,g_,s_,asv_1308,Family
43577e578520b2867697731105874b5d,-0.0679584283253332,0.0504058940803584,0.0957524546250747,0.268986976254786,0.261144572952209,0.23069461741516,-0.252645794497361,0.193019113935724,0.415061502942471,0.800541938810785,0.846943998810639,0.678096880351779,0.868578671636335,0.957468699901644,0.871838846166574,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Ruminococcus,s_unidentified,asv_1356,Family
c64cf5112fa8652f00b54566b1b829e0,-0.602813095035114,-0.170834312419451,0.879255763797975,0.218882674892758,0.238756342536476,0.189778134578572,-2.75404663859515,-0.715517378950263,4.63307201196008,0.00588633793411843,0.474289406038748,3.60279145701826e-06,0.0353180276047105,0.898653611441839,0.000129700492452657,TRUE,FALSE,TRUE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_[Eubacterium]_coprostanoligenes_group,g_[Eubacterium]_coprostanoligenes_group,s_,asv_1455,Family
d0b02d08734bda73b7c53f4164fedc19,-0.386531301143413,-0.298974958863315,0.190281387943851,0.118342192670593,0.129783233485155,0.0983015473526786,-3.26621716583644,-2.30364855948447,1.9356906688475,0.00108994627351318,0.0212423796186958,0.0529055979875126,0.0159687086517785,0.382362833136524,0.231338238480951,TRUE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_,f_,g_,s_,asv_1523,Family
327c2a9c912e7c1e9c4d1054767ee63b,0.194175492471191,0.318871295854353,0.27770044021682,0.275825762873181,0.302074941779912,0.241708227280307,0.703978810566979,1.05560326843224,1.14890768651732,0.481445969568867,0.29114950704603,0.250594047798388,0.767652588356358,0.898653611441839,0.530669748278939,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_UCG-014,f_Clostridia_UCG-014,g_Clostridia_UCG-014,s_uncultured_bacterium,asv_1868,Family
